値段,株数,金額,時刻
16070,100,1607000,10:40:53
16065,100,1606500,10:40:53
16060,100,1606000,10:40:52
16055,300,4816500,10:40:46
16040,100,1604000,10:40:40
16045,200,3209000,10:40:40
16070,100,1607000,10:40:32
16060,400,6424000,10:40:32
16060,100,1606000,10:40:32
16050,100,1605000,10:40:31
16060,100,1606000,10:40:30
16050,500,8025000,10:40:30
16045,100,1604500,10:40:30
16040,200,3208000,10:40:30
16050,100,1605000,10:40:29
16045,100,1604500,10:40:29
16040,100,1604000,10:40:29
16050,400,6420000,10:40:29
16045,200,3209000,10:40:29
16050,100,1605000,10:40:29
16050,900,14445000,10:40:29
16050,100,1605000,10:40:29
16055,400,6422000,10:40:29
16060,6000,96360000,10:40:29
16065,300,4819500,10:40:29
16070,200,3214000,10:40:29
16075,500,8037500,10:40:29
16075,100,1607500,10:40:23
16080,100,1608000,10:40:23
16085,200,3217000,10:40:20
16085,200,3217000,10:40:18
16090,100,1609000,10:40:18
16100,900,14490000,10:40:16
16100,100,1610000,10:40:06
16100,100,1610000,10:39:59
16105,700,11273500,10:39:59
16110,200,3222000,10:39:59
16115,100,1611500,10:39:59
16125,100,1612500,10:39:53
16120,400,6448000,10:39:53
16115,200,3223000,10:39:52
16120,100,1612000,10:39:45
16120,100,1612000,10:39:45
16115,1300,20949500,10:39:45
16110,700,11277000,10:39:36
16105,100,1610500,10:39:36
16100,100,1610000,10:39:34
16090,200,3218000,10:39:32
16100,300,4830000,10:39:31
16095,200,3219000,10:39:31
16095,100,1609500,10:39:26
16095,300,4828500,10:39:26
16100,800,12880000,10:39:26
16110,100,1611000,10:39:22
16100,100,1610000,10:39:21
16100,100,1610000,10:39:18
16100,1200,19320000,10:39:16
16105,400,6442000,10:39:16
16110,100,1611000,10:39:16
16110,100,1611000,10:39:09
16110,400,6444000,10:39:06
16105,100,1610500,10:39:05
16110,100,1611000,10:39:04
16110,300,4833000,10:39:04
16110,400,6444000,10:38:54
16110,100,1611000,10:38:54
16110,100,1611000,10:38:54
16110,100,1611000,10:38:54
16110,100,1611000,10:38:49
16120,100,1612000,10:38:49
16115,100,1611500,10:38:47
16115,100,1611500,10:38:47
16120,700,11284000,10:38:47
16125,200,3225000,10:38:47
16125,100,1612500,10:38:45
16135,100,1613500,10:38:42
16125,100,1612500,10:38:26
16130,100,1613000,10:38:24
16130,100,1613000,10:38:20
16130,100,1613000,10:38:16
16130,200,3226000,10:38:13
16130,600,9678000,10:38:10
16135,100,1613500,10:38:10
16140,700,11298000,10:38:10
16145,200,3229000,10:38:10
16150,100,1615000,10:38:10
16150,200,3230000,10:38:03
16150,300,4845000,10:38:03
16145,200,3229000,10:37:59
16145,100,1614500,10:37:59
16145,100,1614500,10:37:52
16150,200,3230000,10:37:48
16145,100,1614500,10:37:47
16150,100,1615000,10:37:39
16140,100,1614000,10:37:32
16145,100,1614500,10:37:30
16150,700,11305000,10:37:25
16145,100,1614500,10:37:19
16145,100,1614500,10:37:17
16145,100,1614500,10:37:16
16150,100,1615000,10:37:14
16145,100,1614500,10:37:11
16150,100,1615000,10:36:53
16150,100,1615000,10:36:53
16145,100,1614500,10:36:52
16145,200,3229000,10:36:47
16140,100,1614000,10:36:42
16140,100,1614000,10:36:42
16140,100,1614000,10:36:42
16140,100,1614000,10:36:42
16135,100,1613500,10:36:41
16130,100,1613000,10:36:39
16135,100,1613500,10:36:39
16130,200,3226000,10:36:35
16125,100,1612500,10:36:31
16130,100,1613000,10:36:31
16130,300,4839000,10:36:30
16135,100,1613500,10:36:30
16140,100,1614000,10:36:27
16145,100,1614500,10:36:26
16140,100,1614000,10:36:20
16135,100,1613500,10:36:17
16130,100,1613000,10:36:16
16135,100,1613500,10:36:13
16130,100,1613000,10:36:09
16130,100,1613000,10:36:09
16125,400,6450000,10:35:57
16120,100,1612000,10:35:57
16125,300,4837500,10:35:52
16105,400,6442000,10:35:45
16110,1400,22554000,10:35:45
16115,200,3223000,10:35:45
16120,400,6448000,10:35:45
16125,100,1612500,10:35:33
16125,100,1612500,10:35:21
16125,200,3225000,10:35:20
16130,200,3226000,10:35:20
16135,100,1613500,10:35:19
16135,100,1613500,10:35:15
16135,100,1613500,10:35:15
16140,100,1614000,10:35:13
16145,200,3229000,10:35:13
16145,100,1614500,10:35:11
16140,100,1614000,10:35:06
16145,300,4843500,10:35:04
16140,200,3228000,10:35:03
16130,100,1613000,10:34:56
16130,100,1613000,10:34:56
16130,400,6452000,10:34:56
16130,100,1613000,10:34:56
16125,100,1612500,10:34:56
16130,800,12904000,10:34:56
16135,900,14521500,10:34:56
16140,900,14526000,10:34:56
16145,600,9687000,10:34:56
16145,100,1614500,10:34:55
16150,100,1615000,10:34:53
16145,100,1614500,10:34:52
16145,200,3229000,10:34:46
16150,100,1615000,10:34:45
16150,100,1615000,10:34:45
16145,400,6458000,10:34:44
16140,100,1614000,10:34:43
16135,500,8067500,10:34:43
16130,300,4839000,10:34:41
16130,100,1613000,10:34:41
16125,300,4837500,10:34:36
16120,300,4836000,10:34:36
16115,100,1611500,10:34:28
16115,300,4834500,10:34:12
16125,100,1612500,10:34:10
16120,100,1612000,10:34:09
16120,900,14508000,10:34:09
16125,100,1612500,10:34:09
16130,100,1613000,10:34:08
16130,100,1613000,10:34:03
16125,100,1612500,10:33:58
16125,100,1612500,10:33:55
16125,100,1612500,10:33:55
16125,100,1612500,10:33:51
16125,200,3225000,10:33:51
16125,100,1612500,10:33:51
16125,200,3225000,10:33:48
16120,100,1612000,10:33:48
16120,100,1612000,10:33:48
16115,100,1611500,10:33:48
16110,100,1611000,10:33:48
16110,100,1611000,10:33:48
16105,200,3221000,10:33:47
16100,2900,46690000,10:33:47
16095,200,3219000,10:33:46
16095,100,1609500,10:33:46
16095,100,1609500,10:33:42
16095,100,1609500,10:33:41
16090,100,1609000,10:33:29
16085,100,1608500,10:33:28
16080,100,1608000,10:33:26
16080,400,6432000,10:33:23
16080,100,1608000,10:33:23
16075,100,1607500,10:33:23
16070,300,4821000,10:33:23
16080,100,1608000,10:33:23
16075,100,1607500,10:33:23
16075,3500,56262500,10:33:23
16080,400,6432000,10:33:23
16085,500,8042500,10:33:23
16090,100,1609000,10:33:15
16090,100,1609000,10:33:00
16090,100,1609000,10:33:00
16095,500,8047500,10:32:57
16095,100,1609500,10:32:53
16095,100,1609500,10:32:50
16085,100,1608500,10:32:50
16090,100,1609000,10:32:50
16100,100,1610000,10:32:36
16095,300,4828500,10:32:33
16095,400,6438000,10:32:20
16095,100,1609500,10:32:20
16090,200,3218000,10:32:17
16080,200,3216000,10:32:10
16085,100,1608500,10:32:07
16065,100,1606500,10:31:54
16075,100,1607500,10:31:53
16075,100,1607500,10:31:48
16090,300,4827000,10:31:48
16085,600,9651000,10:31:48
16080,500,8040000,10:31:48
16075,500,8037500,10:31:48
16070,100,1607000,10:31:48
16070,200,3214000,10:31:47
16075,100,1607500,10:31:46
16075,100,1607500,10:31:46
16075,100,1607500,10:31:46
16080,100,1608000,10:31:43
16080,100,1608000,10:31:43
16080,100,1608000,10:31:40
16090,100,1609000,10:31:39
16085,300,4825500,10:31:39
16080,300,4824000,10:31:32
16080,100,1608000,10:31:20
16070,100,1607000,10:31:15
16085,400,6434000,10:31:11
16080,500,8040000,10:31:11
16075,100,1607500,10:31:11
16070,100,1607000,10:31:05
16075,200,3215000,10:30:59
16070,100,1607000,10:30:51
16075,100,1607500,10:30:44
16070,100,1607000,10:30:40
16070,200,3214000,10:30:40
16060,100,1606000,10:30:35
16055,200,3211000,10:30:34
16050,300,4815000,10:30:34
16040,100,1604000,10:30:31
16040,100,1604000,10:30:27
16040,100,1604000,10:30:25
16030,100,1603000,10:30:22
16035,100,1603500,10:30:22
16030,100,1603000,10:30:21
16030,100,1603000,10:30:18
16030,100,1603000,10:30:17
16030,200,3206000,10:30:17
16035,200,3207000,10:30:17
16040,300,4812000,10:30:17
16045,400,6418000,10:30:12
16045,200,3209000,10:30:09
16050,600,9630000,10:30:09
16055,500,8027500,10:30:02
16050,100,1605000,10:30:01
16055,100,1605500,10:29:59
16060,300,4818000,10:29:57
16060,100,1606000,10:29:55
16060,100,1606000,10:29:55
16065,100,1606500,10:29:51
16060,100,1606000,10:29:50
16055,200,3211000,10:29:40
16060,300,4818000,10:29:40
16060,100,1606000,10:29:38
16060,400,6424000,10:29:33
16060,100,1606000,10:29:32
16065,100,1606500,10:29:27
16060,100,1606000,10:29:27
16065,100,1606500,10:29:27
16060,100,1606000,10:29:27
16060,100,1606000,10:29:25
16060,100,1606000,10:29:25
16060,100,1606000,10:29:25
16065,100,1606500,10:29:23
16065,500,8032500,10:29:23
16070,100,1607000,10:29:23
16080,100,1608000,10:29:21
16080,100,1608000,10:29:07
16080,100,1608000,10:29:07
16080,100,1608000,10:29:07
16075,300,4822500,10:29:07
16060,300,4818000,10:28:55
16065,100,1606500,10:28:55
16070,400,6428000,10:28:55
16070,200,3214000,10:28:54
16080,100,1608000,10:28:53
16080,200,3216000,10:28:41
16075,100,1607500,10:28:39
16075,500,8037500,10:28:35
16075,200,3215000,10:28:33
16060,100,1606000,10:28:26
16065,100,1606500,10:28:24
16065,200,3213000,10:28:23
16070,100,1607000,10:28:19
16070,100,1607000,10:28:12
16070,200,3214000,10:28:12
16075,400,6430000,10:28:09
16080,100,1608000,10:28:09
16080,100,1608000,10:28:04
16075,100,1607500,10:28:03
16075,100,1607500,10:28:01
16090,500,8045000,10:28:01
16085,500,8042500,10:28:01
16075,200,3215000,10:28:01
16080,300,4824000,10:28:01
16080,100,1608000,10:27:59
16085,300,4825500,10:27:56
16085,200,3217000,10:27:55
16085,100,1608500,10:27:54
16080,100,1608000,10:27:54
16065,100,1606500,10:27:50
16070,100,1607000,10:27:49
16065,200,3213000,10:27:45
16075,400,6430000,10:27:45
16070,1000,16070000,10:27:45
16075,300,4822500,10:27:44
16080,100,1608000,10:27:44
16080,100,1608000,10:27:44
16080,100,1608000,10:27:44
16085,200,3217000,10:27:43
16090,100,1609000,10:27:43
16095,200,3219000,10:27:43
16095,200,3219000,10:27:43
16100,2600,41860000,10:27:43
16105,100,1610500,10:27:43
16105,300,4831500,10:27:43
16105,100,1610500,10:27:43
16110,1000,16110000,10:27:43
16110,100,1611000,10:27:43
16115,100,1611500,10:27:40
16115,100,1611500,10:27:39
16115,100,1611500,10:27:39
16115,600,9669000,10:27:39
16120,100,1612000,10:27:39
16120,500,8060000,10:27:36
16125,200,3225000,10:27:35
16130,200,3226000,10:27:35
16130,100,1613000,10:27:32
16130,200,3226000,10:27:32
16130,100,1613000,10:27:28
16135,200,3227000,10:27:27
16135,100,1613500,10:27:27
16130,200,3226000,10:27:24
16135,100,1613500,10:27:23
16135,100,1613500,10:27:22
16130,100,1613000,10:27:14
16130,400,6452000,10:27:14
16130,200,3226000,10:27:14
16130,100,1613000,10:27:14
16135,100,1613500,10:27:12
16135,100,1613500,10:27:09
16130,200,3226000,10:27:07
16125,100,1612500,10:27:03
16125,100,1612500,10:27:03
16120,100,1612000,10:27:01
16120,200,3224000,10:26:59
16115,100,1611500,10:26:58
16115,100,1611500,10:26:50
16115,300,4834500,10:26:45
16120,700,11284000,10:26:39
16130,100,1613000,10:26:34
16125,100,1612500,10:26:31
16125,100,1612500,10:26:24
16125,100,1612500,10:26:20
16120,100,1612000,10:26:18
16115,200,3223000,10:26:18
16115,400,6446000,10:26:15
16115,100,1611500,10:26:15
16115,200,3223000,10:26:15
16115,100,1611500,10:26:15
16120,300,4836000,10:26:13
16125,100,1612500,10:26:10
16125,100,1612500,10:26:10
16135,200,3227000,10:26:08
16125,100,1612500,10:26:04
16125,100,1612500,10:26:03
16125,100,1612500,10:26:03
16125,100,1612500,10:26:03
16130,100,1613000,10:26:03
16130,400,6452000,10:25:58
16130,100,1613000,10:25:58
16130,100,1613000,10:25:58
16130,100,1613000,10:25:58
16130,100,1613000,10:25:52
16125,100,1612500,10:25:51
16130,100,1613000,10:25:51
16140,100,1614000,10:25:46
16140,100,1614000,10:25:46
16145,100,1614500,10:25:46
16125,500,8062500,10:25:45
16130,500,8065000,10:25:45
16135,500,8067500,10:25:45
16140,500,8070000,10:25:45
16145,100,1614500,10:25:43
16145,100,1614500,10:25:41
16145,100,1614500,10:25:38
16140,300,4842000,10:25:35
16135,600,9681000,10:25:35
16130,100,1613000,10:25:35
16130,100,1613000,10:25:35
16125,100,1612500,10:25:31
16125,300,4837500,10:25:26
16130,100,1613000,10:25:26
16125,100,1612500,10:25:18
16125,100,1612500,10:25:17
16125,100,1612500,10:25:16
16130,100,1613000,10:25:16
16135,100,1613500,10:25:15
16115,300,4834500,10:25:00
16120,200,3224000,10:25:00
16120,100,1612000,10:24:59
16125,100,1612500,10:24:57
16130,100,1613000,10:24:56
16140,1100,17754000,10:24:55
16150,100,1615000,10:24:53
16155,100,1615500,10:24:48
16150,100,1615000,10:24:48
16155,400,6462000,10:24:48
16160,200,3232000,10:24:48
16160,100,1616000,10:24:45
16160,100,1616000,10:24:44
16165,100,1616500,10:24:44
16165,100,1616500,10:24:44
16160,100,1616000,10:24:43
16155,100,1615500,10:24:42
16155,100,1615500,10:24:42
16155,100,1615500,10:24:41
16150,300,4845000,10:24:41
16150,200,3230000,10:24:41
16145,600,9687000,10:24:39
16145,100,1614500,10:24:39
16140,200,3228000,10:24:32
16140,400,6456000,10:24:31
16140,400,6456000,10:24:31
16130,100,1613000,10:24:31
16135,100,1613500,10:24:31
16135,100,1613500,10:24:31
16135,200,3227000,10:24:31
16130,900,14517000,10:24:31
16120,1500,24180000,10:24:31
16115,300,4834500,10:24:31
16110,300,4833000,10:24:25
16105,100,1610500,10:24:25
16100,100,1610000,10:24:21
16095,100,1609500,10:24:16
16085,100,1608500,10:24:01
16095,300,4828500,10:23:57
16090,700,11263000,10:23:57
16085,100,1608500,10:23:56
16080,100,1608000,10:23:49
16085,100,1608500,10:23:47
16080,300,4824000,10:23:47
16085,100,1608500,10:23:47
16090,400,6436000,10:23:47
16095,500,8047500,10:23:42
16095,200,3219000,10:23:42
16100,100,1610000,10:23:42
16105,300,4831500,10:23:41
16100,100,1610000,10:23:41
16095,100,1609500,10:23:35
16100,100,1610000,10:23:33
16095,100,1609500,10:23:32
16100,100,1610000,10:23:24
16095,100,1609500,10:23:18
16095,400,6438000,10:23:18
16100,100,1610000,10:23:18
16100,100,1610000,10:23:18
16100,200,3220000,10:23:18
16095,100,1609500,10:23:13
16090,200,3218000,10:23:13
16090,100,1609000,10:23:07
16090,300,4827000,10:22:59
16090,200,3218000,10:22:59
16085,200,3217000,10:22:54
16085,100,1608500,10:22:54
16080,200,3216000,10:22:52
16075,300,4822500,10:22:45
16070,200,3214000,10:22:45
16070,100,1607000,10:22:41
16070,100,1607000,10:22:35
16065,200,3213000,10:22:33
16060,100,1606000,10:22:33
16055,100,1605500,10:22:33
16050,100,1605000,10:22:33
16040,200,3208000,10:22:30
16035,100,1603500,10:22:30
16035,100,1603500,10:22:25
16035,500,8017500,10:22:23
16040,300,4812000,10:22:23
16050,100,1605000,10:22:22
16045,100,1604500,10:22:22
16050,400,6420000,10:22:22
16055,100,1605500,10:22:22
16060,200,3212000,10:22:20
16055,200,3211000,10:22:20
16055,100,1605500,10:22:16
16055,100,1605500,10:22:09
16060,100,1606000,10:22:05
16065,100,1606500,10:22:01
16070,100,1607000,10:22:01
16085,100,1608500,10:22:00
16080,100,1608000,10:22:00
16070,100,1607000,10:21:59
16070,100,1607000,10:21:57
16070,100,1607000,10:21:51
16070,100,1607000,10:21:51
16060,800,12848000,10:21:50
16055,100,1605500,10:21:39
16055,100,1605500,10:21:39
16060,100,1606000,10:21:39
16065,200,3213000,10:21:39
16070,700,11249000,10:21:39
16075,100,1607500,10:21:36
16080,100,1608000,10:21:32
16075,200,3215000,10:21:32
16090,200,3218000,10:21:26
16085,300,4825500,10:21:26
16080,100,1608000,10:21:26
16070,100,1607000,10:21:25
16075,100,1607500,10:21:22
16070,100,1607000,10:21:10
16065,100,1606500,10:21:09
16055,500,8027500,10:21:08
16065,100,1606500,10:21:06
16060,200,3212000,10:21:06
16060,700,11242000,10:21:06
16055,100,1605500,10:21:03
16055,100,1605500,10:21:03
16055,100,1605500,10:21:00
16060,100,1606000,10:20:51
16055,100,1605500,10:20:51
16055,100,1605500,10:20:49
16055,100,1605500,10:20:42
16060,100,1606000,10:20:39
16060,100,1606000,10:20:39
16055,100,1605500,10:20:34
16060,200,3212000,10:20:34
16060,200,3212000,10:20:31
16065,100,1606500,10:20:28
16060,100,1606000,10:20:24
16060,400,6424000,10:20:24
16060,700,11242000,10:20:24
16065,100,1606500,10:20:24
16070,100,1607000,10:20:24
16075,100,1607500,10:20:08
16080,400,6432000,10:20:08
16085,100,1608500,10:20:08
16095,100,1609500,10:20:07
16095,700,11266500,10:20:07
16095,100,1609500,10:20:07
16095,200,3219000,10:20:07
16095,100,1609500,10:20:07
16095,100,1609500,10:20:07
16090,100,1609000,10:20:07
16080,100,1608000,10:20:06
16080,100,1608000,10:20:05
16080,200,3216000,10:19:59
16070,100,1607000,10:19:57
16075,100,1607500,10:19:56
16075,100,1607500,10:19:55
16080,400,6432000,10:19:54
16080,100,1608000,10:19:54
16085,500,8042500,10:19:52
16095,100,1609500,10:19:43
16095,100,1609500,10:19:42
16095,100,1609500,10:19:31
16085,100,1608500,10:19:28
16085,100,1608500,10:19:25
16090,100,1609000,10:19:25
16090,200,3218000,10:19:21
16085,100,1608500,10:19:21
16085,100,1608500,10:19:21
16085,100,1608500,10:19:16
16080,100,1608000,10:19:16
16085,100,1608500,10:19:14
16075,100,1607500,10:19:13
16080,200,3216000,10:19:13
16075,100,1607500,10:19:10
16065,100,1606500,10:19:10
16070,100,1607000,10:19:09
16070,100,1607000,10:19:09
16060,100,1606000,10:19:01
16055,200,3211000,10:19:00
16060,100,1606000,10:19:00
16055,200,3211000,10:18:59
16035,600,9621000,10:18:58
16035,100,1603500,10:18:58
16025,100,1602500,10:18:52
16025,100,1602500,10:18:51
16025,100,1602500,10:18:41
16015,100,1601500,10:18:38
16010,500,8005000,10:18:37
16000,100,1600000,10:18:36
15990,300,4797000,10:18:29
15990,100,1599000,10:18:29
15990,500,7995000,10:18:27
15985,100,1598500,10:18:26
15985,100,1598500,10:18:26
15985,200,3197000,10:18:26
15990,600,9594000,10:18:26
15990,100,1599000,10:18:25
15995,100,1599500,10:18:25
16000,100,1600000,10:18:25
16000,100,1600000,10:18:25
16000,200,3200000,10:18:25
16000,100,1600000,10:18:25
16000,700,11200000,10:18:25
16000,1400,22400000,10:18:25
16005,200,3201000,10:18:25
16010,200,3202000,10:18:25
16015,100,1601500,10:18:25
16020,400,6408000,10:18:25
16025,100,1602500,10:18:25
16030,100,1603000,10:18:23
16035,100,1603500,10:18:22
16030,100,1603000,10:18:18
16035,200,3207000,10:18:08
16030,100,1603000,10:18:06
16035,100,1603500,10:18:06
16030,500,8015000,10:18:06
16025,100,1602500,10:18:03
16025,100,1602500,10:17:58
16025,500,8012500,10:17:57
16025,200,3205000,10:17:53
16020,100,1602000,10:17:52
16015,100,1601500,10:17:50
16020,100,1602000,10:17:49
16015,200,3203000,10:17:49
16015,100,1601500,10:17:45
16015,100,1601500,10:17:42
16015,100,1601500,10:17:42
16015,100,1601500,10:17:41
16020,100,1602000,10:17:41
16020,100,1602000,10:17:40
16025,100,1602500,10:17:39
16025,100,1602500,10:17:39
16025,100,1602500,10:17:34
16035,200,3207000,10:17:30
16030,400,6412000,10:17:26
16030,100,1603000,10:17:26
16035,100,1603500,10:17:26
16045,100,1604500,10:17:13
16045,100,1604500,10:17:13
16025,100,1602500,10:17:09
16020,100,1602000,10:17:08
16025,100,1602500,10:17:08
16030,200,3206000,10:17:07
16035,100,1603500,10:17:07
16035,100,1603500,10:17:07
16035,200,3207000,10:17:07
16035,200,3207000,10:17:07
16045,100,1604500,10:17:07
16050,200,3210000,10:17:07
16055,400,6422000,10:17:07
16060,300,4818000,10:17:07
16070,100,1607000,10:17:02
16070,100,1607000,10:17:01
16070,100,1607000,10:16:56
16065,200,3213000,10:16:53
16070,100,1607000,10:16:52
16070,300,4821000,10:16:52
16070,100,1607000,10:16:52
16070,200,3214000,10:16:52
16065,100,1606500,10:16:46
16065,500,8032500,10:16:46
16060,400,6424000,10:16:45
16060,300,4818000,10:16:45
16065,100,1606500,10:16:39
16070,200,3214000,10:16:30
16075,100,1607500,10:16:26
16075,100,1607500,10:16:24
16075,100,1607500,10:16:20
16080,100,1608000,10:16:20
16085,100,1608500,10:16:13
16085,100,1608500,10:16:09
16075,100,1607500,10:16:08
16085,200,3217000,10:16:08
16080,100,1608000,10:16:08
16075,100,1607500,10:16:07
16085,100,1608500,10:16:06
16080,200,3216000,10:16:00
16080,100,1608000,10:16:00
16085,100,1608500,10:16:00
16085,100,1608500,10:15:59
16080,100,1608000,10:15:57
16085,100,1608500,10:15:55
16090,100,1609000,10:15:53
16090,100,1609000,10:15:47
16090,200,3218000,10:15:44
16095,100,1609500,10:15:44
16095,100,1609500,10:15:44
16105,200,3221000,10:15:44
16100,200,3220000,10:15:44
16085,100,1608500,10:15:44
16080,100,1608000,10:15:44
16075,500,8037500,10:15:44
16070,100,1607000,10:15:43
16070,100,1607000,10:15:43
16075,100,1607500,10:15:41
16080,500,8040000,10:15:39
16075,100,1607500,10:15:39
16075,100,1607500,10:15:39
16070,100,1607000,10:15:37
16075,100,1607500,10:15:37
16080,100,1608000,10:15:36
16085,300,4825500,10:15:36
16090,200,3218000,10:15:36
16100,100,1610000,10:15:32
16095,100,1609500,10:15:30
16100,400,6440000,10:15:30
16100,100,1610000,10:15:30
16090,100,1609000,10:15:26
16095,400,6438000,10:15:26
16090,600,9654000,10:15:26
16095,100,1609500,10:15:26
16100,1000,16100000,10:15:26
16105,500,8052500,10:15:26
16110,200,3222000,10:15:26
16125,300,4837500,10:15:24
16115,300,4834500,10:15:24
16120,200,3224000,10:15:23
16120,200,3224000,10:15:23
16125,200,3225000,10:15:21
16125,100,1612500,10:15:21
16120,300,4836000,10:15:19
16110,100,1611000,10:15:10
16105,100,1610500,10:15:05
16105,100,1610500,10:15:01
16105,300,4831500,10:15:01
16105,100,1610500,10:15:01
16110,100,1611000,10:14:58
16115,200,3223000,10:14:58
16110,100,1611000,10:14:53
16115,100,1611500,10:14:44
16110,400,6444000,10:14:43
16110,200,3222000,10:14:43
16110,100,1611000,10:14:43
16115,100,1611500,10:14:40
16115,100,1611500,10:14:40
16125,500,8062500,10:14:40
16115,100,1611500,10:14:39
16110,100,1611000,10:14:36
16120,100,1612000,10:14:32
16115,100,1611500,10:14:32
16115,300,4834500,10:14:32
16125,100,1612500,10:14:28
16125,200,3225000,10:14:26
16130,100,1613000,10:14:25
16125,300,4837500,10:14:25
16125,100,1612500,10:14:25
16120,600,9672000,10:14:24
16125,800,12900000,10:14:24
16130,100,1613000,10:14:23
16135,100,1613500,10:14:22
16135,100,1613500,10:14:22
16130,100,1613000,10:14:18
16135,100,1613500,10:14:14
16140,200,3228000,10:14:13
16140,400,6456000,10:14:13
16140,100,1614000,10:14:13
16140,100,1614000,10:14:13
16135,100,1613500,10:14:13
16130,900,14517000,10:14:13
16125,500,8062500,10:14:13
16125,100,1612500,10:14:12
16125,100,1612500,10:14:12
16120,100,1612000,10:14:11
16115,100,1611500,10:14:08
16120,200,3224000,10:14:06
16120,100,1612000,10:14:03
16120,100,1612000,10:14:01
16120,100,1612000,10:13:59
16120,500,8060000,10:13:54
16110,100,1611000,10:13:52
16105,100,1610500,10:13:49
16100,600,9660000,10:13:48
16105,300,4831500,10:13:48
16110,100,1611000,10:13:48
16115,100,1611500,10:13:46
16110,800,12888000,10:13:45
16115,100,1611500,10:13:44
16115,100,1611500,10:13:42
16115,100,1611500,10:13:40
16120,200,3224000,10:13:39
16115,100,1611500,10:13:36
16110,200,3222000,10:13:32
16110,100,1611000,10:13:30
16110,100,1611000,10:13:30
16110,100,1611000,10:13:28
16110,500,8055000,10:13:24
16115,100,1611500,10:13:23
16110,100,1611000,10:13:22
16110,100,1611000,10:13:18
16110,100,1611000,10:13:18
16110,100,1611000,10:13:18
16105,100,1610500,10:13:17
16100,3500,56350000,10:13:17
16100,200,3220000,10:13:17
16100,1300,20930000,10:13:17
16100,100,1610000,10:13:17
16090,200,3218000,10:13:10
16095,300,4828500,10:13:09
16090,200,3218000,10:13:09
16085,100,1608500,10:13:06
16080,100,1608000,10:13:06
16080,200,3216000,10:13:06
16090,100,1609000,10:13:02
16090,100,1609000,10:13:02
16085,100,1608500,10:13:01
16085,100,1608500,10:13:00
16085,200,3217000,10:12:59
16090,100,1609000,10:12:58
16090,200,3218000,10:12:52
16080,200,3216000,10:12:50
16080,2200,35376000,10:12:50
16080,100,1608000,10:12:48
16080,100,1608000,10:12:44
16075,200,3215000,10:12:44
16080,100,1608000,10:12:44
16075,100,1607500,10:12:41
16070,100,1607000,10:12:40
16075,100,1607500,10:12:40
16070,700,11249000,10:12:40
16060,200,3212000,10:12:36
16060,100,1606000,10:12:35
16065,100,1606500,10:12:35
16065,100,1606500,10:12:34
16060,100,1606000,10:12:34
16055,300,4816500,10:12:33
16060,100,1606000,10:12:23
16060,100,1606000,10:12:22
16060,100,1606000,10:12:18
16045,300,4813500,10:12:07
16050,200,3210000,10:12:07
16055,100,1605500,10:12:05
16055,200,3211000,10:12:01
16050,1100,17655000,10:12:01
16045,100,1604500,10:12:01
16035,100,1603500,10:11:58
16040,100,1604000,10:11:55
16040,100,1604000,10:11:54
16050,100,1605000,10:11:52
16045,100,1604500,10:11:51
16045,100,1604500,10:11:51
16040,100,1604000,10:11:47
16050,100,1605000,10:11:45
16045,100,1604500,10:11:44
16045,200,3209000,10:11:43
16040,200,3208000,10:11:41
16035,100,1603500,10:11:41
16030,100,1603000,10:11:35
16035,100,1603500,10:11:35
16040,100,1604000,10:11:35
16040,100,1604000,10:11:35
16040,100,1604000,10:11:28
16045,100,1604500,10:11:28
16040,500,8020000,10:11:27
16035,200,3207000,10:11:26
16030,100,1603000,10:11:24
16030,200,3206000,10:11:18
16030,100,1603000,10:11:13
16025,100,1602500,10:11:13
16020,100,1602000,10:11:10
16020,200,3204000,10:11:10
16020,100,1602000,10:11:03
16015,100,1601500,10:11:03
16010,400,6404000,10:11:03
16005,300,4801500,10:11:03
16000,100,1600000,10:11:03
16000,100,1600000,10:10:58
15995,400,6398000,10:10:54
15985,100,1598500,10:10:54
15990,100,1599000,10:10:53
15990,100,1599000,10:10:53
15990,100,1599000,10:10:53
15990,100,1599000,10:10:53
15985,100,1598500,10:10:50
15990,100,1599000,10:10:50
15990,100,1599000,10:10:39
15990,300,4797000,10:10:37
15990,100,1599000,10:10:27
15995,200,3199000,10:10:26
16000,400,6400000,10:10:26
16005,200,3201000,10:10:26
16010,100,1601000,10:10:26
16010,100,1601000,10:10:25
16015,100,1601500,10:10:25
16015,100,1601500,10:10:15
16020,100,1602000,10:10:14
16030,100,1603000,10:10:14
16025,100,1602500,10:10:14
16020,100,1602000,10:10:14
16010,100,1601000,10:10:08
16010,100,1601000,10:10:08
16005,100,1600500,10:10:01
16010,100,1601000,10:09:57
16005,100,1600500,10:09:56
15995,100,1599500,10:09:55
15995,200,3199000,10:09:52
15995,100,1599500,10:09:52
15990,200,3198000,10:09:51
15980,100,1598000,10:09:46
15980,100,1598000,10:09:46
15990,100,1599000,10:09:42
15985,500,7992500,10:09:38
15985,300,4795500,10:09:38
15990,100,1599000,10:09:38
15990,200,3198000,10:09:38
15990,100,1599000,10:09:34
15995,100,1599500,10:09:34
15995,400,6398000,10:09:34
15995,400,6398000,10:09:34
15995,100,1599500,10:09:34
16000,100,1600000,10:09:33
16000,300,4800000,10:09:31
16000,1400,22400000,10:09:31
16005,200,3201000,10:09:31
