値段,株数,金額,時刻
16470,100,1647000,09:20:18
16475,100,1647500,09:20:17
16475,100,1647500,09:20:17
16475,100,1647500,09:20:16
16465,1400,23051000,09:20:15
16460,100,1646000,09:20:15
16460,200,3292000,09:20:15
16465,600,9879000,09:20:15
16470,400,6588000,09:20:14
16470,600,9882000,09:20:14
16470,200,3294000,09:20:14
16470,200,3294000,09:20:14
16475,1400,23065000,09:20:14
16480,900,14832000,09:20:14
16485,100,1648500,09:20:12
16480,300,4944000,09:20:11
16485,500,8242500,09:20:11
16490,200,3298000,09:20:11
16500,100,1650000,09:20:11
16495,100,1649500,09:20:10
16495,100,1649500,09:20:09
16500,100,1650000,09:20:07
16495,100,1649500,09:20:07
16505,100,1650500,09:20:05
16505,100,1650500,09:20:04
16500,200,3300000,09:20:04
16500,200,3300000,09:20:04
16495,100,1649500,09:20:04
16495,100,1649500,09:20:04
16490,800,13192000,09:20:04
16495,100,1649500,09:20:04
16490,400,6596000,09:20:04
16495,800,13196000,09:20:04
16500,1400,23100000,09:20:04
16500,300,4950000,09:20:04
16500,100,1650000,09:20:04
16505,100,1650500,09:20:02
16505,100,1650500,09:20:02
16510,100,1651000,09:20:02
16510,300,4953000,09:20:01
16515,200,3303000,09:20:01
16520,100,1652000,09:20:00
16530,200,3306000,09:20:00
16520,100,1652000,09:19:59
16530,1400,23142000,09:19:58
16520,100,1652000,09:19:58
16525,300,4957500,09:19:58
16525,100,1652500,09:19:57
16520,100,1652000,09:19:57
16520,100,1652000,09:19:57
16520,100,1652000,09:19:57
16520,100,1652000,09:19:56
16520,100,1652000,09:19:56
16515,200,3303000,09:19:56
16510,200,3302000,09:19:56
16505,100,1650500,09:19:54
16505,100,1650500,09:19:54
16505,300,4951500,09:19:52
16510,200,3302000,09:19:47
16510,100,1651000,09:19:46
16510,100,1651000,09:19:45
16505,100,1650500,09:19:44
16500,100,1650000,09:19:43
16505,100,1650500,09:19:43
16510,100,1651000,09:19:43
16505,100,1650500,09:19:42
16500,100,1650000,09:19:42
16500,100,1650000,09:19:42
16505,100,1650500,09:19:42
16505,100,1650500,09:19:42
16510,100,1651000,09:19:41
16505,100,1650500,09:19:41
16500,100,1650000,09:19:41
16500,100,1650000,09:19:40
16515,100,1651500,09:19:39
16520,200,3304000,09:19:38
16520,100,1652000,09:19:38
16525,200,3305000,09:19:38
16530,100,1653000,09:19:38
16535,100,1653500,09:19:38
16535,100,1653500,09:19:38
16530,100,1653000,09:19:38
16520,100,1652000,09:19:38
16525,300,4957500,09:19:38
16530,100,1653000,09:19:38
16530,100,1653000,09:19:37
16530,100,1653000,09:19:37
16530,300,4959000,09:19:37
16525,900,14872500,09:19:37
16520,300,4956000,09:19:37
16515,1300,21469500,09:19:37
16510,200,3302000,09:19:37
16505,100,1650500,09:19:37
16510,100,1651000,09:19:36
16500,100,1650000,09:19:35
16500,200,3300000,09:19:34
16505,100,1650500,09:19:34
16510,200,3302000,09:19:34
16505,100,1650500,09:19:33
16500,100,1650000,09:19:33
16500,400,6600000,09:19:33
16495,100,1649500,09:19:33
16495,100,1649500,09:19:33
16495,100,1649500,09:19:33
16495,100,1649500,09:19:31
16490,100,1649000,09:19:31
16485,200,3297000,09:19:30
16485,100,1648500,09:19:30
16480,300,4944000,09:19:29
16485,400,6594000,09:19:29
16490,300,4947000,09:19:29
16505,100,1650500,09:19:25
16495,100,1649500,09:19:23
16490,100,1649000,09:19:23
16490,600,9894000,09:19:23
16495,200,3299000,09:19:22
16495,200,3299000,09:19:21
16500,700,11550000,09:19:21
16505,100,1650500,09:19:21
16505,100,1650500,09:19:21
16510,200,3302000,09:19:21
16510,500,8255000,09:19:17
16505,500,8252500,09:19:16
16505,100,1650500,09:19:16
16505,300,4951500,09:19:16
16510,100,1651000,09:19:15
16515,100,1651500,09:19:13
16515,100,1651500,09:19:12
16510,100,1651000,09:19:12
16515,100,1651500,09:19:12
16510,200,3302000,09:19:12
16515,100,1651500,09:19:12
16505,100,1650500,09:19:11
16510,100,1651000,09:19:11
16510,100,1651000,09:19:11
16515,100,1651500,09:19:11
16515,100,1651500,09:19:10
16510,200,3302000,09:19:09
16505,400,6602000,09:19:09
16505,100,1650500,09:19:09
16505,100,1650500,09:19:09
16510,100,1651000,09:19:08
16515,100,1651500,09:19:08
16515,100,1651500,09:19:07
16515,100,1651500,09:19:06
16515,100,1651500,09:19:06
16515,100,1651500,09:19:05
16510,100,1651000,09:19:05
16505,100,1650500,09:19:05
16505,100,1650500,09:19:03
16505,100,1650500,09:19:02
16505,100,1650500,09:19:01
16500,200,3300000,09:19:01
16505,100,1650500,09:19:01
16505,100,1650500,09:19:01
16505,100,1650500,09:19:01
16515,100,1651500,09:19:00
16525,100,1652500,09:19:00
16530,100,1653000,09:19:00
16535,100,1653500,09:19:00
16535,100,1653500,09:19:00
16535,200,3307000,09:19:00
16540,200,3308000,09:19:00
16540,100,1654000,09:18:59
16545,100,1654500,09:18:59
16545,100,1654500,09:18:59
16540,100,1654000,09:18:59
16535,100,1653500,09:18:58
16530,200,3306000,09:18:58
16525,100,1652500,09:18:58
16520,100,1652000,09:18:58
16505,100,1650500,09:18:57
16505,100,1650500,09:18:57
16500,1700,28050000,09:18:57
16495,300,4948500,09:18:57
16490,400,6596000,09:18:57
16485,100,1648500,09:18:57
16485,100,1648500,09:18:57
16480,100,1648000,09:18:56
16480,100,1648000,09:18:56
16480,100,1648000,09:18:56
16470,1300,21411000,09:18:56
16475,600,9885000,09:18:56
16480,600,9888000,09:18:56
16485,300,4945500,09:18:56
16490,200,3298000,09:18:56
16490,200,3298000,09:18:56
16490,400,6596000,09:18:56
16490,200,3298000,09:18:56
16485,200,3297000,09:18:55
16480,100,1648000,09:18:53
16485,100,1648500,09:18:52
16480,200,3296000,09:18:50
16480,100,1648000,09:18:48
16485,100,1648500,09:18:48
16490,100,1649000,09:18:47
16485,100,1648500,09:18:43
16480,100,1648000,09:18:43
16485,200,3297000,09:18:41
16480,300,4944000,09:18:41
16475,100,1647500,09:18:40
16475,100,1647500,09:18:40
16475,100,1647500,09:18:40
16475,100,1647500,09:18:39
16480,100,1648000,09:18:39
16480,100,1648000,09:18:39
16490,100,1649000,09:18:36
16490,400,6596000,09:18:36
16485,100,1648500,09:18:34
16485,100,1648500,09:18:33
16485,300,4945500,09:18:33
16480,100,1648000,09:18:33
16480,100,1648000,09:18:33
16475,200,3295000,09:18:32
16475,100,1647500,09:18:31
16480,100,1648000,09:18:30
16475,100,1647500,09:18:29
16475,100,1647500,09:18:29
16480,500,8240000,09:18:29
16490,200,3298000,09:18:27
16490,100,1649000,09:18:27
16490,100,1649000,09:18:25
16485,100,1648500,09:18:25
16485,400,6594000,09:18:25
16490,200,3298000,09:18:24
16495,200,3299000,09:18:23
16500,100,1650000,09:18:22
16500,100,1650000,09:18:22
16510,600,9906000,09:18:22
16505,700,11553500,09:18:22
16500,500,8250000,09:18:22
16495,200,3299000,09:18:22
16495,100,1649500,09:18:21
16490,400,6596000,09:18:20
16495,300,4948500,09:18:20
16500,100,1650000,09:18:20
16505,100,1650500,09:18:20
16500,100,1650000,09:18:19
16500,100,1650000,09:18:19
16500,100,1650000,09:18:16
16495,100,1649500,09:18:16
16500,1000,16500000,09:18:16
16495,100,1649500,09:18:15
16490,100,1649000,09:18:15
16495,100,1649500,09:18:14
16495,100,1649500,09:18:14
16495,100,1649500,09:18:14
16490,100,1649000,09:18:13
16490,100,1649000,09:18:13
16495,100,1649500,09:18:12
16495,100,1649500,09:18:11
16490,100,1649000,09:18:11
16495,100,1649500,09:18:11
16490,100,1649000,09:18:10
16490,100,1649000,09:18:09
16490,100,1649000,09:18:09
16485,100,1648500,09:18:09
16480,100,1648000,09:18:08
16475,100,1647500,09:18:08
16485,100,1648500,09:18:06
16485,100,1648500,09:18:06
16480,100,1648000,09:18:06
16485,200,3297000,09:18:06
16490,200,3298000,09:18:05
16500,200,3300000,09:18:04
16510,100,1651000,09:18:04
16515,400,6606000,09:18:04
16520,300,4956000,09:18:04
16540,100,1654000,09:18:03
16540,200,3308000,09:18:03
16545,100,1654500,09:18:03
16545,100,1654500,09:18:03
16555,100,1655500,09:18:03
16555,100,1655500,09:18:02
16560,100,1656000,09:18:02
16560,100,1656000,09:18:02
16565,100,1656500,09:18:02
16570,100,1657000,09:18:02
16565,100,1656500,09:18:02
16565,100,1656500,09:18:02
16565,100,1656500,09:18:02
16565,100,1656500,09:18:02
16565,100,1656500,09:18:02
16565,400,6626000,09:18:02
16560,100,1656000,09:18:02
16555,300,4966500,09:18:02
16550,100,1655000,09:18:02
16560,1400,23184000,09:18:02
16555,100,1655500,09:18:02
16550,200,3310000,09:18:02
16550,100,1655000,09:18:02
16545,100,1654500,09:18:02
16550,1400,23170000,09:18:02
16550,2100,34755000,09:18:02
16545,200,3309000,09:18:02
16540,500,8270000,09:18:02
16535,300,4960500,09:18:01
16530,200,3306000,09:18:01
16525,200,3305000,09:18:01
16530,100,1653000,09:18:01
16535,100,1653500,09:18:01
16535,100,1653500,09:18:01
16535,200,3307000,09:18:01
16530,100,1653000,09:18:01
16525,100,1652500,09:18:01
16525,200,3305000,09:18:01
16530,100,1653000,09:18:01
16530,100,1653000,09:18:01
16535,100,1653500,09:18:01
16530,100,1653000,09:18:01
16535,300,4960500,09:18:01
16545,600,9927000,09:18:01
16540,400,6616000,09:18:01
16535,200,3307000,09:18:01
16530,100,1653000,09:18:00
16535,100,1653500,09:18:00
16530,100,1653000,09:18:00
16535,100,1653500,09:18:00
16535,100,1653500,09:18:00
16535,200,3307000,09:18:00
16525,100,1652500,09:18:00
16530,500,8265000,09:18:00
16525,600,9915000,09:18:00
16520,600,9912000,09:18:00
16515,400,6606000,09:18:00
16515,100,1651500,09:18:00
16510,100,1651000,09:18:00
16505,100,1650500,09:18:00
16510,100,1651000,09:18:00
16510,100,1651000,09:18:00
16510,700,11557000,09:18:00
16510,100,1651000,09:18:00
16510,600,9906000,09:18:00
16505,200,3301000,09:18:00
16495,100,1649500,09:18:00
16495,100,1649500,09:18:00
16500,19600,323400000,09:18:00
16495,100,1649500,09:18:00
16495,1000,16495000,09:18:00
16490,100,1649000,09:18:00
16490,100,1649000,09:18:00
16485,100,1648500,09:18:00
16485,100,1648500,09:18:00
16495,100,1649500,09:18:00
16490,400,6596000,09:18:00
16495,100,1649500,09:18:00
16500,600,9900000,09:18:00
16495,2500,41237500,09:18:00
16490,100,1649000,09:17:59
16490,200,3298000,09:17:59
16490,1100,18139000,09:17:59
16490,800,13192000,09:17:59
16490,100,1649000,09:17:59
16490,100,1649000,09:17:59
16490,2600,42874000,09:17:59
16485,200,3297000,09:17:59
16485,200,3297000,09:17:59
16485,400,6594000,09:17:59
16480,4400,72512000,09:17:59
16480,900,14832000,09:17:59
16475,1000,16475000,09:17:59
16470,1100,18117000,09:17:59
16465,1000,16465000,09:17:58
16460,100,1646000,09:17:58
16460,500,8230000,09:17:58
16460,100,1646000,09:17:58
16455,3800,62529000,09:17:58
16450,900,14805000,09:17:58
16445,400,6578000,09:17:58
16445,200,3289000,09:17:58
16440,100,1644000,09:17:58
16435,100,1643500,09:17:58
16440,200,3288000,09:17:58
16440,700,11508000,09:17:58
16435,400,6574000,09:17:58
16430,1400,23002000,09:17:58
16425,100,1642500,09:17:57
16415,300,4924500,09:17:56
16420,400,6568000,09:17:56
16425,100,1642500,09:17:56
16425,300,4927500,09:17:56
16420,100,1642000,09:17:55
16415,100,1641500,09:17:54
16415,100,1641500,09:17:54
16410,100,1641000,09:17:54
16410,200,3282000,09:17:53
16410,100,1641000,09:17:53
16410,100,1641000,09:17:53
16405,100,1640500,09:17:53
16405,200,3281000,09:17:53
16405,200,3281000,09:17:53
16400,100,1640000,09:17:52
16405,100,1640500,09:17:51
16400,200,3280000,09:17:50
16405,100,1640500,09:17:50
16405,100,1640500,09:17:49
16405,100,1640500,09:17:49
16405,100,1640500,09:17:49
16405,200,3281000,09:17:48
16405,100,1640500,09:17:48
16405,200,3281000,09:17:48
16405,100,1640500,09:17:48
16405,100,1640500,09:17:45
16405,100,1640500,09:17:42
16405,100,1640500,09:17:42
16410,200,3282000,09:17:42
16405,200,3281000,09:17:42
16400,100,1640000,09:17:42
16400,300,4920000,09:17:41
16395,200,3279000,09:17:40
16400,600,9840000,09:17:40
16405,100,1640500,09:17:37
16405,100,1640500,09:17:34
16400,200,3280000,09:17:34
16400,100,1640000,09:17:34
16400,100,1640000,09:17:34
16400,100,1640000,09:17:33
16405,100,1640500,09:17:33
16400,100,1640000,09:17:33
16400,1200,19680000,09:17:33
16405,200,3281000,09:17:33
16400,200,3280000,09:17:33
16400,200,3280000,09:17:33
16415,100,1641500,09:17:31
16415,100,1641500,09:17:31
16415,100,1641500,09:17:31
16420,100,1642000,09:17:31
16420,100,1642000,09:17:31
16420,100,1642000,09:17:31
16415,200,3283000,09:17:29
16410,200,3282000,09:17:28
16405,300,4921500,09:17:28
16405,200,3281000,09:17:28
16410,200,3282000,09:17:28
16410,100,1641000,09:17:26
16415,300,4924500,09:17:26
16425,100,1642500,09:17:26
16425,300,4927500,09:17:25
16420,100,1642000,09:17:24
16425,100,1642500,09:17:23
16425,100,1642500,09:17:23
16420,200,3284000,09:17:23
16430,100,1643000,09:17:23
16425,100,1642500,09:17:23
16415,500,8207500,09:17:21
16410,400,6564000,09:17:21
16415,100,1641500,09:17:20
16425,100,1642500,09:17:18
16420,100,1642000,09:17:18
16425,100,1642500,09:17:16
16425,300,4927500,09:17:16
16420,100,1642000,09:17:16
16415,100,1641500,09:17:15
16415,100,1641500,09:17:15
16415,100,1641500,09:17:13
16420,300,4926000,09:17:13
16430,100,1643000,09:17:12
16425,100,1642500,09:17:12
16435,100,1643500,09:17:12
16430,100,1643000,09:17:12
16425,200,3285000,09:17:12
16430,3600,59148000,09:17:12
16435,100,1643500,09:17:11
16435,200,3287000,09:17:11
16450,100,1645000,09:17:11
16450,100,1645000,09:17:11
16455,100,1645500,09:17:11
16450,1200,19740000,09:17:11
16450,1300,21385000,09:17:11
16445,600,9867000,09:17:11
16440,500,8220000,09:17:11
16435,400,6574000,09:17:11
16430,100,1643000,09:17:11
16430,200,3286000,09:17:08
16435,100,1643500,09:17:06
16435,100,1643500,09:17:06
16440,100,1644000,09:17:05
16440,100,1644000,09:17:05
16440,500,8220000,09:17:05
16435,100,1643500,09:17:05
16435,100,1643500,09:17:05
16435,100,1643500,09:17:05
16435,100,1643500,09:17:03
16435,900,14791500,09:17:02
16430,100,1643000,09:17:02
16435,100,1643500,09:17:02
16430,400,6572000,09:17:02
16430,400,6572000,09:17:02
16425,100,1642500,09:17:01
16420,100,1642000,09:17:00
16425,100,1642500,09:17:00
16425,100,1642500,09:17:00
16425,100,1642500,09:17:00
16425,200,3285000,09:17:00
16425,300,4927500,09:17:00
16420,1600,26272000,09:17:00
16415,100,1641500,09:17:00
16415,100,1641500,09:17:00
16415,200,3283000,09:17:00
16410,100,1641000,09:17:00
16410,100,1641000,09:16:58
16410,100,1641000,09:16:57
16410,100,1641000,09:16:57
16410,100,1641000,09:16:57
16410,100,1641000,09:16:57
16410,100,1641000,09:16:57
16410,100,1641000,09:16:57
16410,100,1641000,09:16:57
16405,100,1640500,09:16:52
16410,100,1641000,09:16:51
16420,100,1642000,09:16:47
16420,100,1642000,09:16:47
16420,100,1642000,09:16:47
16420,100,1642000,09:16:47
16425,200,3285000,09:16:47
16425,200,3285000,09:16:47
16420,100,1642000,09:16:47
16415,100,1641500,09:16:47
16410,500,8205000,09:16:47
16400,200,3280000,09:16:47
16405,300,4921500,09:16:47
16410,100,1641000,09:16:47
16415,100,1641500,09:16:44
16420,200,3284000,09:16:42
16430,300,4929000,09:16:42
16430,100,1643000,09:16:42
16430,100,1643000,09:16:42
16425,100,1642500,09:16:42
16420,200,3284000,09:16:41
16420,100,1642000,09:16:41
16415,100,1641500,09:16:41
16410,100,1641000,09:16:40
16410,100,1641000,09:16:40
16415,100,1641500,09:16:40
16415,400,6566000,09:16:40
16415,100,1641500,09:16:40
16410,600,9846000,09:16:40
16405,100,1640500,09:16:40
16400,3100,50840000,09:16:40
16400,1300,21320000,09:16:40
16395,100,1639500,09:16:40
16395,100,1639500,09:16:40
16395,100,1639500,09:16:40
16395,400,6558000,09:16:40
16395,200,3279000,09:16:40
16390,800,13112000,09:16:40
16390,400,6556000,09:16:40
16390,200,3278000,09:16:40
16390,400,6556000,09:16:40
16385,300,4915500,09:16:39
16380,100,1638000,09:16:39
16380,200,3276000,09:16:36
16380,100,1638000,09:16:35
16385,100,1638500,09:16:34
16390,100,1639000,09:16:33
16385,100,1638500,09:16:33
16390,300,4917000,09:16:30
16385,100,1638500,09:16:30
16380,100,1638000,09:16:28
16385,100,1638500,09:16:27
16380,100,1638000,09:16:24
16365,200,3273000,09:16:21
16355,200,3271000,09:16:20
16360,400,6544000,09:16:20
16365,100,1636500,09:16:19
16375,100,1637500,09:16:18
16375,100,1637500,09:16:18
16380,300,4914000,09:16:18
16385,200,3277000,09:16:18
16390,100,1639000,09:16:16
16395,600,9837000,09:16:15
16390,200,3278000,09:16:14
16385,100,1638500,09:16:12
16380,100,1638000,09:16:12
16380,300,4914000,09:16:12
16375,100,1637500,09:16:12
16370,100,1637000,09:16:12
16375,100,1637500,09:16:12
16370,100,1637000,09:16:12
16365,100,1636500,09:16:11
16370,100,1637000,09:16:11
16370,100,1637000,09:16:11
16375,400,6550000,09:16:10
16370,100,1637000,09:16:10
16370,100,1637000,09:16:09
16375,100,1637500,09:16:09
16370,200,3274000,09:16:09
16360,700,11452000,09:16:09
16365,300,4909500,09:16:09
16370,100,1637000,09:16:09
16375,200,3275000,09:16:08
16375,100,1637500,09:16:08
16385,100,1638500,09:16:06
16395,100,1639500,09:16:03
16390,100,1639000,09:16:02
16385,100,1638500,09:16:01
16380,100,1638000,09:16:01
16380,100,1638000,09:16:01
16380,200,3276000,09:16:00
16385,100,1638500,09:16:00
16385,100,1638500,09:16:00
16380,100,1638000,09:15:58
16380,100,1638000,09:15:58
16385,200,3277000,09:15:58
16395,100,1639500,09:15:57
16390,100,1639000,09:15:56
16390,100,1639000,09:15:55
16380,100,1638000,09:15:55
16375,100,1637500,09:15:51
16375,200,3275000,09:15:49
16375,100,1637500,09:15:49
16365,500,8182500,09:15:48
16365,100,1636500,09:15:48
16370,500,8185000,09:15:48
16370,100,1637000,09:15:48
16370,200,3274000,09:15:48
16375,100,1637500,09:15:47
16385,100,1638500,09:15:47
16385,100,1638500,09:15:45
16390,200,3278000,09:15:45
16395,100,1639500,09:15:43
16390,100,1639000,09:15:43
16385,500,8192500,09:15:43
16375,500,8187500,09:15:42
16380,300,4914000,09:15:42
16385,200,3277000,09:15:42
16385,200,3277000,09:15:41
16380,100,1638000,09:15:41
16380,100,1638000,09:15:41
16380,100,1638000,09:15:40
16385,100,1638500,09:15:40
16385,100,1638500,09:15:40
16390,100,1639000,09:15:40
16390,100,1639000,09:15:39
16395,100,1639500,09:15:39
16400,100,1640000,09:15:37
16405,100,1640500,09:15:36
16400,100,1640000,09:15:35
16390,100,1639000,09:15:35
16390,100,1639000,09:15:34
16400,100,1640000,09:15:33
16390,100,1639000,09:15:33
16390,100,1639000,09:15:33
16390,200,3278000,09:15:33
16390,100,1639000,09:15:33
16390,100,1639000,09:15:33
16380,1000,16380000,09:15:33
16380,100,1638000,09:15:33
16380,2600,42588000,09:15:33
16385,1200,19662000,09:15:33
16390,1100,18029000,09:15:33
16395,1600,26232000,09:15:33
16400,1500,24600000,09:15:33
16405,1100,18045500,09:15:33
16410,600,9846000,09:15:33
16415,600,9849000,09:15:33
16420,500,8210000,09:15:33
16425,100,1642500,09:15:33
16430,100,1643000,09:15:33
16430,100,1643000,09:15:33
16435,300,4930500,09:15:33
16430,100,1643000,09:15:33
16430,100,1643000,09:15:32
16435,100,1643500,09:15:30
16430,100,1643000,09:15:30
16440,100,1644000,09:15:30
16440,700,11508000,09:15:30
16440,100,1644000,09:15:30
16440,100,1644000,09:15:30
16440,200,3288000,09:15:30
16440,100,1644000,09:15:30
16435,100,1643500,09:15:29
16430,300,4929000,09:15:29
16420,100,1642000,09:15:29
16410,100,1641000,09:15:28
16410,100,1641000,09:15:28
16415,100,1641500,09:15:27
16415,100,1641500,09:15:27
16420,100,1642000,09:15:26
16425,100,1642500,09:15:23
16420,100,1642000,09:15:23
16415,100,1641500,09:15:23
16415,200,3283000,09:15:23
16425,100,1642500,09:15:23
16425,100,1642500,09:15:23
16430,100,1643000,09:15:22
16430,100,1643000,09:15:22
16435,100,1643500,09:15:19
16435,100,1643500,09:15:19
16430,100,1643000,09:15:18
16425,100,1642500,09:15:18
16435,100,1643500,09:15:18
16430,400,6572000,09:15:18
16425,100,1642500,09:15:18
16420,100,1642000,09:15:16
16415,100,1641500,09:15:16
16420,200,3284000,09:15:16
16420,100,1642000,09:15:15
16415,100,1641500,09:15:15
16425,100,1642500,09:15:14
16425,100,1642500,09:15:13
16425,100,1642500,09:15:12
16425,100,1642500,09:15:12
16415,100,1641500,09:15:12
16425,100,1642500,09:15:12
16435,100,1643500,09:15:12
16435,100,1643500,09:15:12
16430,100,1643000,09:15:12
16435,100,1643500,09:15:12
16425,200,3285000,09:15:12
16420,300,4926000,09:15:12
16425,200,3285000,09:15:12
16435,400,6574000,09:15:12
16425,100,1642500,09:15:12
16430,100,1643000,09:15:12
16425,100,1642500,09:15:12
16425,100,1642500,09:15:12
16430,100,1643000,09:15:12
16435,200,3287000,09:15:10
16435,100,1643500,09:15:10
16435,100,1643500,09:15:10
16430,2700,44361000,09:15:10
16430,100,1643000,09:15:10
16430,100,1643000,09:15:10
16430,100,1643000,09:15:10
16425,200,3285000,09:15:10
16430,100,1643000,09:15:09
16425,100,1642500,09:15:09
16430,100,1643000,09:15:08
16425,300,4927500,09:15:08
16425,100,1642500,09:15:08
16425,500,8212500,09:15:08
16420,1500,24630000,09:15:08
16415,100,1641500,09:15:06
16410,100,1641000,09:15:06
16405,100,1640500,09:15:06
16400,200,3280000,09:15:06
16405,100,1640500,09:15:06
16405,100,1640500,09:15:03
16405,100,1640500,09:15:02
16400,100,1640000,09:15:02
16400,100,1640000,09:15:02
16395,200,3279000,09:15:01
16395,200,3279000,09:15:01
16400,300,4920000,09:15:00
16405,100,1640500,09:15:00
16410,100,1641000,09:15:00
16410,100,1641000,09:15:00
16405,100,1640500,09:14:59
16400,100,1640000,09:14:59
16405,100,1640500,09:14:59
16405,100,1640500,09:14:57
16405,100,1640500,09:14:57
16405,100,1640500,09:14:57
16405,100,1640500,09:14:57
16410,100,1641000,09:14:57
16410,100,1641000,09:14:55
16400,1000,16400000,09:14:55
16400,400,6560000,09:14:55
16405,600,9843000,09:14:55
16410,300,4923000,09:14:55
16415,200,3283000,09:14:55
16415,100,1641500,09:14:49
16405,100,1640500,09:14:48
16410,100,1641000,09:14:47
16410,100,1641000,09:14:46
16405,100,1640500,09:14:46
16405,300,4921500,09:14:46
16415,200,3283000,09:14:46
16415,100,1641500,09:14:46
16415,100,1641500,09:14:46
16415,100,1641500,09:14:46
16410,700,11487000,09:14:46
16405,100,1640500,09:14:44
16400,100,1640000,09:14:44
16390,200,3278000,09:14:43
16395,100,1639500,09:14:43
16395,200,3279000,09:14:41
16390,100,1639000,09:14:41
16390,100,1639000,09:14:40
16385,100,1638500,09:14:37
16390,100,1639000,09:14:37
16400,100,1640000,09:14:35
16400,100,1640000,09:14:34
16395,100,1639500,09:14:33
16390,100,1639000,09:14:33
16390,100,1639000,09:14:33
16395,100,1639500,09:14:31
16400,100,1640000,09:14:31
16390,100,1639000,09:14:30
16400,400,6560000,09:14:30
16390,600,9834000,09:14:30
16395,100,1639500,09:14:30
16400,200,3280000,09:14:29
16400,100,1640000,09:14:28
16400,200,3280000,09:14:28
16405,200,3281000,09:14:28
16415,400,6566000,09:14:28
16410,100,1641000,09:14:28
16400,100,1640000,09:14:28
16405,100,1640500,09:14:28
16410,100,1641000,09:14:26
16405,400,6562000,09:14:25
16400,200,3280000,09:14:25
16395,100,1639500,09:14:25
16400,100,1640000,09:14:24
16405,100,1640500,09:14:24
16405,100,1640500,09:14:22
16405,100,1640500,09:14:22
16400,100,1640000,09:14:21
16405,100,1640500,09:14:19
16405,100,1640500,09:14:19
16400,100,1640000,09:14:18
16400,200,3280000,09:14:18
16400,100,1640000,09:14:17
16400,100,1640000,09:14:17
16400,100,1640000,09:14:16
16400,100,1640000,09:14:16
16400,100,1640000,09:14:15
16395,100,1639500,09:14:15
16390,200,3278000,09:14:14
16385,100,1638500,09:14:13
16390,100,1639000,09:14:13
16385,100,1638500,09:14:13
16385,100,1638500,09:14:12
16385,100,1638500,09:14:12
16385,100,1638500,09:14:09
16390,200,3278000,09:14:09
16390,100,1639000,09:14:09
16395,100,1639500,09:14:09
16390,100,1639000,09:14:09
16390,600,9834000,09:14:09
16385,200,3277000,09:14:09
16380,300,4914000,09:14:09
16375,400,6550000,09:14:09
16365,300,4909500,09:14:08
16370,100,1637000,09:14:08
16375,100,1637500,09:14:08
16375,100,1637500,09:14:08
16375,100,1637500,09:14:08
16375,200,3275000,09:14:08
16370,100,1637000,09:14:06
16375,100,1637500,09:14:06
16380,100,1638000,09:14:05
16370,100,1637000,09:14:05
16375,100,1637500,09:14:05
16375,100,1637500,09:14:05
16375,100,1637500,09:14:05
16370,100,1637000,09:14:04
16370,100,1637000,09:14:04
16375,100,1637500,09:14:04
16375,100,1637500,09:14:04
16375,100,1637500,09:14:04
16375,100,1637500,09:14:04
16380,100,1638000,09:14:04
16370,2500,40925000,09:14:04
16375,100,1637500,09:14:04
16385,100,1638500,09:14:04
16375,100,1637500,09:14:04
16375,100,1637500,09:14:04
16380,600,9828000,09:14:04
16385,600,9831000,09:14:04
16390,400,6556000,09:14:04
16395,700,11476500,09:14:04
16400,100,1640000,09:14:04
16410,200,3282000,09:14:03
16415,100,1641500,09:14:01
16410,100,1641000,09:14:00
16415,100,1641500,09:14:00
16425,100,1642500,09:14:00
16425,100,1642500,09:14:00
16425,100,1642500,09:14:00
16415,100,1641500,09:13:59
16400,1700,27880000,09:13:58
16405,500,8202500,09:13:58
16410,200,3282000,09:13:58
16415,100,1641500,09:13:58
16420,200,3284000,09:13:57
16420,100,1642000,09:13:57
16415,100,1641500,09:13:56
16420,100,1642000,09:13:55
16435,200,3287000,09:13:54
16435,200,3287000,09:13:53
16430,100,1643000,09:13:51
16425,100,1642500,09:13:49
16420,100,1642000,09:13:48
16420,500,8210000,09:13:46
16415,100,1641500,09:13:44
16410,100,1641000,09:13:43
16410,100,1641000,09:13:43
16405,300,4921500,09:13:43
16410,100,1641000,09:13:43
16415,100,1641500,09:13:42
16415,100,1641500,09:13:42
16410,100,1641000,09:13:42
16410,100,1641000,09:13:42
16420,100,1642000,09:13:42
16420,100,1642000,09:13:42
16425,100,1642500,09:13:41
16420,300,4926000,09:13:41
16400,400,6560000,09:13:41
16405,500,8202500,09:13:41
16410,400,6564000,09:13:41
16415,500,8207500,09:13:41
16420,200,3284000,09:13:41
16420,200,3284000,09:13:40
16425,100,1642500,09:13:40
16430,900,14787000,09:13:40
16435,100,1643500,09:13:40
16435,100,1643500,09:13:38
16430,100,1643000,09:13:35
16430,100,1643000,09:13:34
16435,200,3287000,09:13:34
16435,100,1643500,09:13:33
16430,100,1643000,09:13:33
16435,100,1643500,09:13:33
16425,200,3285000,09:13:33
16430,400,6572000,09:13:33
16435,100,1643500,09:13:33
16435,600,9861000,09:13:33
16445,100,1644500,09:13:33
16440,100,1644000,09:13:33
16450,100,1645000,09:13:32
16440,300,4932000,09:13:32
16440,100,1644000,09:13:32
16435,100,1643500,09:13:30
16435,100,1643500,09:13:30
16430,100,1643000,09:13:30
16435,100,1643500,09:13:30
